Species	X421	X422	X423	X424	X425	X426	X427	X428	X429	X430	X431	X432	X433	X434	X435	X436	X437	X438	X439	X440	X441	X442	X443	X444	X445	X446	X447	X448	X449	X450	X451	X452	X453	X454	X455	X456	X457	X458	X459	X460	X461	X462	X463	X464	X465	X466	X467	X468	X469	X470	X471	X472	X473	X474	X475	X476	X477	X478	X479	X480	X481	X482	X483	X484	X485	X486	X487	X488	X489	X490	X797	X798	X799	X800	X801	X802	X803	X804	X805	X806	X807	X808	X809	X810	X811	X812	X813	X814	X815	X816	X817	X818	X819	X820	X821	X822	X823	X824	X825	X826	X827	X828	X829	X830	X831	X832	X833	X834	X835	X836	X837	X838	X839	X840	X841	X842	X843	X844	X845	X846	X847	X848	X849	X850	X851	X852	X853	X854	X855	X856	X857	X858	X859	X860	X861	X862	X863	X864	X865	X866
No_ZIKV	0.278809147	0.295293181	0.033750844	0.887701896	0.1167706	0.342726189	0	0.238725834	0.14137828	0	0	0.52690035	0.328777089	0.308152553	0.580053345	0.017492844	0.313939249	0.114700536	0.072894362	0	1.516148967	1.175268577	0	2.545438206	4.782157921	1.879678665	0.804427894	1.503806827	1.220313032	0.05347821	0.924188264	1.575322079	0.092249941	0	0.605307505	0.171286614	1.73035453	0.003979194	0	0.1178679	0.213627803	0.205729508	0	1.39896516	0	0.003626273	0.035164005	0.126908702	0	0.1890601	0.127402765	1.588884093	0.05214211	0.11165298	0.590151824	1.634663921	0.256021599	0	1.794432668	0.001319915	0	0	0	0	0	0	0	2.295443556	0.573483909	0	0	0	0.870986663	0	0.308508667	1.004004461	0.337503381	0	1.07073376	0.747061455	0.008524459	0.661055309	0	1.094885839	0	1.087190882	0	0.420781337	0.121175358	0.898652426	0.224189987	0.193203082	0	0	0	0	0	0	0	0	0	1.394724379	0	0	0	0	0	0	0	0	0.566024314	0	0	0	0.345045557	0	0	0	0.217342525	0	0	0.448205462	0.901850304	0	0	0	0	0	0.119372134	0	0.128787099	0	0	0	0	0	0	0	0.030735433	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086305836	0	0	0	0.016765347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.134342143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0.097266955	0	0	0	1.034712998	3.20115494	0.977112422	0.451101488	0.572880197	0.429697621	0	0.0319856	0	0	0	0	0	0	0.174766113	0	0.184151421	0	1.17315036	0	0.129049886	0.141800936	1.552369117	0.972551727	0.340061331	0.778580333	0	0	0.359564202	0.238927451	0	0.22953437	0	0	0	0.574120462	0	0	0	0	0	0	0	0	0	0	0	0.478738751	1.343483192	0.843083187	1.073674013	0.630698141	1.242789519	0.331582936	0	0.394315884	0	0	0	0	0	0	0	0	0	0	1.113810508	0	0	0	0	0	0	0	0	0	0	0	0	0.354100857	0.082948807	0	0.672415676	0	1.570630845	0	0	0	0	0.541763449	1.80809672	0	0	0	0	0	0	0	0.010618794	0.692173646	0	0	0	0.233867943	0	0	0	0.021936339	0	0.140923561	0	0	0	0.170439322	0.146797394	0.209491026	0	0	0	0	0	0	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65930789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452336759	0	0	0.92415714	0	0	0	0	0	0	0.05656455	0	0	0	0	0	0	0	0	0	0	0.036484419	0.787156834	0	0	0.498007905	0	0	0	0.070022225	0.108027071	0.027689954	0.025081121	0.013104799	0.210620604	0.595383222	0.549551534	0.471193437	0	0.290338423	0	0.008320116	0	0.156070512	0.102533603	0	0	0	0	0.197868243	0.484237398	0.994865339	0	0.845112097	0.461133576	0	0	1.351487405	0.212140349	0	0	0	0	0	0
No_ZIKV	2.330094118	1.154511401	1.107139379	2.019246633	1.531898568	1.025625606	1.300807105	2.132446614	1.403667536	0.805291538	0.856250877	0.842016203	0.25352809	0	3.144403141	10.14947728	0.0707844	3.251169662	2.172581747	0.920505609	0	0.348548599	0.766897025	0	1.260522515	0	1.679464467	1.606922663	0	0.345758071	0.631950543	0.108492935	0.16481525	2.520492148	1.494424185	0.447897588	0.07645824	0	7.756710381	0.258329079	0.941704927	0	0	0	0.790836546	0	0	0.569194955	0	0.91145842	0.508029011	0.302185188	0	3.383148229	2.186682438	4.446998022	0.010016685	10.22526011	0.598675897	0	0	0	0	0.077228958	0	0	2.038325367	3.052669258	1.30510671	0.587013814	0	0	0	0.009829145	0.113622183	0.474063086	0	0.410303584	2.077585817	0	2.930169769	1.198859556	0.488051448	3.284702478	7.223661933	1.35973224	2.665776562	0.617882197	3.026872311	0.759302885	0.910927194	2.848961591	1.187090371	0	0	0	0.572491345	0	0.570575027	0.662182395	2.486972311	0.101040718	1.847402817	0	3.531551786	1.309609249	4.39271977	1.742852506	2.388629479	2.248676538	1.338219316	5.465245821	1.203641408	0	0.774517968	0.171635337	0	1.538909103	1.101805501	2.455955494	0.381432271	0.073162802	2.445057272	0.516470309	0	1.316720052	5.977405321	2.230207953	7.45924483	0.554772978	0.332896411	2.646878235	5.224916735	0.573945756	0	0	1.154276749	0	0.377267907	1.370191135
No_ZIKV	0	0.094415275	0	0	0	0.001027228	0	0	0	0.258298828	0	4.693005545	0	0.601577825	0	0	0	0.456363445	0	0	0	0	0	0	0	0.155545435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363981983	0	0	0	0	0	0	0	0.289035465	0	0	0	0	0	0.105767155	0	0	0	0.200013171	0	0.429627956	0.333384124	0.083351099	0	0.045390674	0.336378238	0.184667407	0	1.641621173	0.16944707	0.062586283	1.532610963	0	0.013808149	0	0	0.165128917	0.218825119	0.382349097	0	0.372601156	0.210811572	1.227263804	0	0.826191865	1.466700694	0	0.876800125	0.635097604	0.073769245	0.621171689	0	0	0.273123191	0	0	0	0.365964838	0.685611369	0.112522631	0.437839658	0	1.619422786	1.692477121	1.255082371	3.630934522	0.859518849	0.821261201	0.560580502	0.338800272	0.142799897	0.545041767	0.753568505	4.072258751	0.255155803	1.005855659	0.191001664	0.499615662	0.320816692	0.84722571	2.33790092	2.351897515	0.295252302	0.255112794	1.816513504	2.242615234	1.134652133	0.817766664	0.183831399	1.542316056	0.369285035	0.186874041	0.376313687
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177715431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306955685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083578613	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0.164760202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106764047	0.156280367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403075075	0	0	0.496329213	0	0	0	0	0	0	0	0.596003048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667803286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658999528	0	0	0	0	0	0	0	0	0	0	0.040157346	0.625623674	0	0	0	0.431130593	0	0	0	4.005059464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15805068	0	0	0	0	0.475644904	0	0	0	1.486911568	0	0	0	0	0.02774713	0	0	0	0	0
No_ZIKV	0	0	0.021988474	0	0	0	0.038281245	0	0	0	1.054599884	0.956413764	0	0.152912064	0	0	0	0.430524845	0	0	0	0.004631032	0	0.102251263	0	0.443659226	0.144932073	0	0.568882673	0.1279044	0.209547299	0	0.492028586	0.535056428	0.778378498	0	0	0	0	0	0	0	0	2.401429585	0	0	0.070936233	0.117505048	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092030584	0	0	0	0.435283405	0.323132637	0.273432673	0	0	0	0	0	0	0	0.283085857	0	0	0	0	0	0.058157832	0	0	0	0	0.68347745	0.510836092	0	0.698674654	0	0.573209274	0.313874848	0.89253334	3.085099582	5.232486738	1.341817351	0	0.515259002	0	0.930207796	0	0	0	0.306507882	0.143425457	0	0.268342545	0.084172724	0.019403301	1.027727263	2.032123542	0.987632547	0.817718836	0.050118551	1.905416677	0.149617473	8.124704212	0.116736135	0.635803297	6.805441997	0.885322179	0.988560964	0.053211949	0	0.298966685	0.141087523	0	0.357259234	1.255492759	2.331775658	0	0	0.763936506	2.797072166	0	1.365074753	0	2.712988379	0
No_ZIKV	0.281200065	0	2.019747185	0	0	0	2.055103826	0.028758877	0	0	0.54250797	0.809797531	0	0	0.032385393	0	0.590479904	0.053501694	0.053977992	0	0	0	0	0.162533782	0	0.35594313	1.544659308	0.096328199	0	1.567310533	0	0.752034895	0.126569763	0.120823979	0	0	1.542595891	0.512637969	0.306276128	0	0	0.296989691	0	2.426705455	0	0.038130023	0.578049191	0	0.016773338	0	0	0.013573063	0	0.340340257	0.328414919	0.662829001	0.058778614	0	0.758676398	0	0.254642842	1.951677864	0.777742492	0	0.313908978	1.327350961	0.582703947	0.804367263	0.048887041	0.696982408	0	0	0	0	0	0	0	0	0	0	0	0	2.29033648	0	0	0	0.98735165	0	0	0	0.735102567	0.061455836	0	1.30993263	0	5.123425899	0	0	0	0	0	0	2.273609509	0	0	0	0	0	0	0	0	0	0	0.908366659	0	0	0	0.419086232	0	0	0	0.107602913	0	0	0	1.81947179	0	0	0	4.300262521	0	0	0	3.111713112	3.41077322	0	0	0	0	0
No_ZIKV	0	0.276922359	1.910936952	0	0	0	1.575172249	0	0	0	0.277527213	0	0	0	0	0	0.76426116	0.20475606	0	0	0.177094057	0.514377416	0	0	2.096713031	1.164333851	0	0	0.670077138	0	0	0.171944261	0.083536022	0	0	1.977902004	0.764573609	0.09355459	0	0	0.104196593	0	0	2.428155406	0	0	0.718219513	2.210218897	0	0	0	0.725578322	0.02194659	0	0	2.126727804	0.014298613	0	0.333900191	0	0	0	0.406668495	0	0	0.193632718	1.495454857	2.498933718	0.037164001	0	0	0	0	0	0	1.221134097	0	0	0.304187103	0	0	0	2.097811454	0	0	0.111172797	2.262471735	0.021169652	0	0.223537465	3.255490302	0	0	2.230331622	5.422422768	1.544833186	1.019512666	0.11662046	1.817994838	0	0.050250225	0.047888353	1.686221746	0	0	0.22896763	0.560904931	0	0	0	0.652678968	0.367937797	0	1.774005727	0.984147904	0.028065519	0	2.50924369	0	0	0.318043014	4.502371413	0.270992482	0	0	4.943289368	0	0	0	5.229229664	0	0	0	3.457201731	1.461145555	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525415281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028032605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053799557	0	0.041052911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043336738	0
No_ZIKV	1.549495593	5.31009227	0.74546182	2.64307919	1.023322217	3.727474084	0.473882145	2.13084803	0.914380042	1.647970663	3.474446465	3.824742183	0.967055665	5.290960682	2.089250044	0.282417704	1.373488376	5.321327398	3.054912044	0.141237127	0.641694013	2.418425766	4.816501158	5.184351191	5.203677762	4.932015915	5.720003529	3.4770725	3.993861463	4.224241379	1.845030705	4.077391228	2.072233622	7.821569001	2.306375962	2.373255767	2.603697103	2.034334461	3.171634349	0.154635318	0.708556852	2.304922816	1.364850531	2.377357545	0.693599103	0.234523523	2.014303661	3.213956901	1.750086923	1.464126552	0.686094203	2.726033369	2.637645866	1.139596137	2.35271243	5.144589257	1.997704355	0.805405905	3.704224391	0.591747559	1.056259856	2.012297868	0.264875731	0.568532613	0.389316404	2.934989496	0.349814038	2.534496259	1.905191024	1.382696164	0	0.0420128	0.255691668	0	0	1.687607656	0	0.411680458	0.222036029	3.363479731	1.774609643	2.494924948	2.860442366	3.978389767	1.79854532	4.018488645	1.539716923	3.066178405	2.137200846	2.545621018	2.034558407	1.79376124	0.265573585	2.824339476	2.427935016	2.933258585	0.089828835	0.77662122	0.328941654	0.128851758	1.147645414	1.44645655	0.736042239	0	0.304355327	1.40230951	0	0.032629616	0.175257501	1.517424038	2.243317653	1.96548176	1.283635422	0.966930149	2.165411567	3.38609379	2.283944792	1.06691376	1.213051364	1.449552017	0.319203771	0.636035556	1.957883421	0.826706772	0	0.812668109	1.966822231	1.593069512	0.483217031	0.722901899	0.362064179	2.048994597	0	0.631416753	2.372745007	0	0.481770215	0	0.862557518	0
No_ZIKV	4.18988249	0.700997205	0.421457515	0	0.206712122	0.500703925	0	0	0.007980562	0.254692192	0.084924141	1.946028387	0.02680422	0.773402875	0	0	0.950759816	2.011073693	0.012235722	0	0	0.55855904	0.909337425	0	0.710051959	1.316095982	0.09438649	0	1.146439364	0.146648216	0	0	0.026571933	0.653289706	1.783819749	0	0	0	0	0	0	0	0	1.368967962	0	0	0.605370568	1.033826054	0	0	0	0	0	0	0	0.185340146	0	0	0.820400569	0.109092016	1.115830395	0	0	0	0	0.337503296	0	0.32320513	0.184894969	0	0	0	0	0	0	0.035368642	0	0	0	0.537484788	2.338918508	2.232771756	0.161485013	3.396671564	2.286091588	0.479338956	0.066429106	1.680324607	4.18360745	3.115149613	0	0.090637055	1.709278629	4.834540764	2.613666123	4.118651265	2.746959422	0.565094447	0	0.565183016	0.335981949	0.104513138	0	8.383816823	0	0.896798647	0	0.124250011	0	0.820205196	0.314733872	0.412696808	2.767665423	2.212330582	2.643226131	1.026184379	0.309783373	0	0	0	3.587803775	0.116134048	0.229659708	0	0	0.34102066	0.052203876	0.648407382	0	0.881285976	4.905287205	1.344017306	0	1.417024991	3.29001514	0	0.460167377	0	6.756303776	0
No_ZIKV	7.099018439	4.341815538	7.291553864	1.60145736	4.948146403	3.309410845	7.494310965	3.02945694	7.346114207	3.31904254	6.120758266	3.818081616	7.144932981	1.683201166	1.892148817	0.521039505	3.065888781	3.298165877	1.010551148	0.011296607	0.757735098	5.459184569	5.766151989	3.74507693	4.501847723	7.005740763	3.95617745	1.580279781	9.286480889	6.078244119	9.671515308	3.543347172	9.832448987	2.759246034	8.297000794	1.60242765	1.578928493	4.299232591	2.245640659	1.061258005	0.620909664	5.169629476	1.612045026	2.377962807	9.574613652	11.43940143	5.103416784	2.028636217	9.045749984	7.973301418	2.773085404	1.756018663	8.828524828	10.76270636	8.040326944	2.901515268	2.742881609	1.614713591	5.572931647	2.230028937	6.915133959	3.169768927	7.738407424	3.003575163	6.0375003	6.681923164	9.159668952	2.25530995	8.40701967	7.493900045	1.021439322	0.061377619	3.187546565	1.819316695	1.667691377	1.390212432	4.283920633	3.13380191	5.44887356	0.670383283	6.27017798	2.640308073	6.168216117	4.391934155	7.390332813	4.168737877	6.897964906	9.856052907	6.846115449	3.573852023	2.615606024	7.815158502	3.819594897	0.538757109	3.717519751	2.795937159	2.406506072	2.433632113	3.75970972	3.114005033	5.623382186	1.619457193	2.672682741	1.539295562	3.597527224	3.391074439	6.819508466	5.684430277	6.376025257	3.734579203	7.762689055	6.771659696	7.464372714	8.866266554	4.321546419	4.618503853	0.975588682	4.707824187	6.12077881	4.414302448	0.861876978	8.688188093	4.673288527	2.459549044	4.856617151	8.921498829	1.752448837	4.794251983	0.912428645	5.252113218	0.211186105	5.236178542	0.867691037	2.198927195	3.65388025	1.041133112	0.152058924	8.540064827	2.497407994	11.39643172
No_ZIKV	0	0	0	0	0	0	0.432471932	0	0	0	0	0	0	0.208085588	0	0	0.050183797	0	0	0	0	0.062772515	0	0	0.002773632	0	0	0	0	0	0	0	0	0.756062411	0	0	0	0	0	0	0	0	0	1.724472778	0	0	0.787268742	0	0	0	0.02168185	0	0	0	0	0	0	0	0	0	0	0	0.841705211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312217123	0	0.326408173	0	0	0	0	0	0	0	0.402015878	0	0	0	0	0	0	0	0.469377946	0.357929295	0	0	2.408146819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485824526	0	0	0	0.143631672	0.635471511	0	0	1.112718301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.798716166	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113388199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005558085	0	0	0	0	0	0	0	0	0	0	0	2.050161807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073516938	0	0	0	0.220480763	0	0	0.816791068	0.006996372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148733067	0	0	0	0	0	0	0	0	0	0	0.33089619	0	0	0	0	0	0	0	0	0	0	0	0	3.613759754	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0668091	0.399851198	0	0	0	0	0	0	0	0	0.085474043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.426985327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034670014	0	0	0	0.266114602	0.715223997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001677578	0	0	0	0	0	0	0	0	0.277340058	0	0	1.743138568	0.064471841	0.301677582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.361421457	0	0	0.155500314	0	0	0	0	0	0	0	0	0.81444033	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0668091	0.399851198	0	0	0	0	0	0	0	0	0.085474043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.426985327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034670014	0	0	0	0.266114602	0.715223997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001677578	0	0	0	0	0	0	0	0	0.277340058	0	0	1.743138568	0.064471841	0.301677582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.361421457	0	0	0.155500314	0	0	0	0	0	0	0	0	0.81444033	0	0	0	0	0
No_ZIKV	0	0.500203204	0.584999911	0	0.073964248	0.287923179	0.456214427	0	0	0	0.373412663	0	0	0	0	0	0.073326588	0	0	0	0	0	0.104992264	0.168707778	0.693174889	0.562577512	0.929855874	0.039425318	0	0.303167706	0	0	0.040974338	0	0	0	0	0	0	0	0	0.127434967	0	2.377445696	0	0	0	0	0	0	0	0	0	0	0.049930161	0.274922435	0	0	1.15933232	0	0.017464589	0	0.026567873	0	0	0	0	0	0.169270153	0	0	0	0	0	0	0	0	0	0	0	0	0.051101947	0	0	0.067093331	0.587663144	0.217897552	0	0.009948174	0	0.415281689	0	0	0.024417889	0.867694705	0.106004492	0	0	0	0	0	0	0	0	0.141091292	0	0	0	0	0	0	0	0	0.211734634	0	0	0	1.205421947	0	0	0	0	0	0	0	1.025729418	0	0	0	0.213712526	0	0	0	0	0.503550032	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022669045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405185925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10070479	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116429788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.067034532	0
No_ZIKV	0	0	0.441224933	0	0	0	0	0	0	0	0.71243563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714502908	0	0	0	3.296812418	0	0	0	0	0	0	0	2.427617368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456673104	0	0.310623162	0	0.121367862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841108368	0	0	0	2.446079693	0	0	0	0.641171911	0	0	0	1.580264574	0	0	0	0	0.314105425	0	0	0	0	0	0	0	0	0	0	0.752457898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038443199	0.347428637	0	0	0.196213493	0.087238236	0	0	0.392230423	0	0.254504157	0	0	0	0	0
No_ZIKV	0	0.765347375	0.967322764	0.351618671	2.171894929	0.491839607	0	0	0	0.504687129	1.083703961	0.366261708	0	0.758591722	0	0	0	0.284552648	0.780004362	0	0	0.301340444	0.568354785	0	0	0.954561809	0	0	0	0	0	0	1.005356016	0	0.156100331	0	0	0	0.070018071	0	0	0	0	0.901184701	0	0	0	0.327160822	0	0	0	0.078600854	0.119411045	0	0	0.079873752	0	0	0	0	0.483639129	0.683846494	0	0	0	0.820683237	0	0.82515619	0	0	0	0	0	0	0.206266313	0.293858142	0	0.258060675	1.202459514	0	0	1.086020966	1.105998439	0	0	0.660060297	1.243515434	0	0	5.555188186	0	0	1.447354553	0	1.274825108	0.181599243	0.183871993	0.535470255	0.819036767	0.389502263	0.471050739	0.452301191	0	0	0.299581048	1.780804326	0.721318708	0	0.057830196	1.353806085	0	0.255695184	0.279541408	1.295718639	0	0.146441866	0	0.855732689	0	0	3.304084883	1.167580871	0	0	0	1.85230269	0	0	1.093265451	2.016020137	6.990768366	0	0.573167434	1.217414893	0	0	7.018837669	0.410233814	1.116085897	0
No_ZIKV	0	0.765347375	0.967322764	0.351618671	2.171894929	0.491839607	0	0	0	0.504687129	1.083703961	0.366261708	0	0.758591722	0	0	0	0.284552648	0.780004362	0	0	0.301340444	0.568354785	0	0	0.954561809	0	0	0	0	0	0	1.005356016	0	0.156100331	0	0	0	0.070018071	0	0	0	0	0.901184701	0	0	0	0.327160822	0	0	0	0.078600854	0.119411045	0	0	0.079873752	0	0	0	0	0.483639129	0.683846494	0	0	0	0.820683237	0	0.82515619	0	0	0	0	0	0	0.206266313	0.293858142	0	0.258060675	1.202459514	0	0	1.086020966	1.105998439	0	0	0.660060297	1.243515434	0	0	5.555188186	0	0	1.447354553	0	1.274825108	0.181599243	0.183871993	0.535470255	0.819036767	0.389502263	0.471050739	0.452301191	0	0	0.299581048	1.780804326	0.721318708	0	0.057830196	1.353806085	0	0.255695184	0.279541408	1.295718639	0	0.146441866	0	0.855732689	0	0	3.304084883	1.167580871	0	0	0	1.85230269	0	0	1.093265451	2.016020137	6.990768366	0	0.573167434	1.217414893	0	0	7.018837669	0.410233814	1.116085897	0
No_ZIKV	1.404846421	3.731266079	2.063141327	1.058656906	0.823778019	2.825205299	2.620080909	0.687996824	0.946227864	0.958049565	3.008594347	1.851447022	1.274280885	1.653764933	0.257649258	0.58449919	1.745226462	1.858565471	4.072897161	7.523784678	4.472118698	2.748291594	2.738971762	3.750440335	2.902671034	2.138889203	2.246552445	0.770785835	2.6000391	1.544168874	0.740717168	1.925220284	1.898662131	1.36312423	1.00124929	0.826833682	1.989039332	0.143305121	0.588382941	0.334839661	0.155136333	0.280637855	0.240564493	2.419470756	0.445239885	0.2973321	5.992425609	1.648462467	0.713029745	0.76586709	1.905276225	1.045836097	0.869826523	0.558223614	0.98792293	3.159308062	1.010129841	0.309859567	0.930441622	0.770922725	1.63374028	1.20877007	1.111872213	1.369817114	0.9113913	0.982232872	1.339898524	1.783267858	3.161150853	1.052254379	0	0	0.084380582	0	0	0.454368347	0	0	0	0	1.622639349	6.418490037	2.16157051	0.748675756	1.211003267	3.070364651	3.567772048	2.630626276	0.18476473	2.392220143	0.84881657	0.436456376	0.851315323	1.124874424	2.631651885	3.294935023	0.558932098	3.832210617	0.378583915	1.853162892	1.83945341	0.85427729	1.713035624	0.064670644	0.819909645	1.528587781	0	1.707278384	0.235530851	1.401358322	1.322700453	0.62515138	0.184492899	2.546578203	1.287563515	0.029354581	0	1.304281704	0.80880354	0.22522627	0	1.173562757	1.653297887	0	0	1.37817661	0.79960718	0.608870864	0.944127371	0.454866007	0.516970574	0.390613557	0.43322652	0	1.43571022	0	1.189842207	0	1.517698277	0
ZIKV	0	0	0	0	0	0	0.164760202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106764047	0.156280367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403075075	0	0	0.496329213	0	0	0	0	0	0	0	0.596003048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667803286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658999528	0	0	0	0	0	0	0	0	0	0	0.040157346	0.625623674	0	0	0	0.431130593	0	0	0	4.005059464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15805068	0	0	0	0	0.475644904	0	0	0	1.486911568	0	0	0	0	0.02774713	0	0	0	0	0
